time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
38,21.0,3.0,1.0,14.0,1.0,14.0,8.0,32.0,7.0,2.0,18.0,5.0,3.5,3
39,21.0,4.0,3.0,8.0,6.0,15.0,11.0,37.0,3.0,4.0,15.0,3.0,3.5,3
40,16.0,7.0,4.0,8.0,7.0,19.0,6.0,50.0,9.0,5.0,8.0,5.0,3.5,3
41,25.0,5.0,3.0,11.0,5.0,14.0,8.0,36.0,5.0,4.0,6.0,7.0,3.5,3
42,26.0,3.0,1.0,10.0,4.0,16.0,7.0,45.0,8.0,3.0,6.0,4.0,3.5,3
43,21.0,5.0,5.0,9.0,7.0,12.0,2.0,47.0,9.0,9.0,10.0,3.0,3.5,3
44,19.0,3.0,4.0,8.0,8.0,12.0,8.0,43.0,5.0,7.0,11.0,6.0,3.5,3
45,22.0,5.0,0.0,14.0,6.0,14.0,9.0,39.0,6.0,4.0,5.0,7.0,3.5,3
46,18.0,3.0,4.0,8.0,9.0,17.0,6.0,50.0,7.0,5.0,9.0,3.0,3.5,3
47,20.0,5.0,3.0,14.0,5.0,19.0,4.0,44.0,8.0,4.0,7.0,5.0,3.5,3
48,23.0,3.0,2.0,10.0,3.0,15.0,7.0,41.0,9.0,4.0,6.0,8.0,3.5,3
49,15.0,6.0,8.0,11.0,5.0,18.0,7.0,42.0,8.0,1.0,8.0,7.0,3.5,3
50,20.0,8.0,1.0,8.0,1.0,15.0,10.0,42.0,6.0,2.0,13.0,4.0,3.5,3
51,14.0,6.0,6.0,11.0,1.0,17.0,11.0,42.0,8.0,4.0,9.0,5.0,3.5,3
52,24.0,3.0,0.0,14.0,3.0,11.0,11.0,36.0,6.0,3.0,8.0,5.0,3.5,3
53,23.0,3.0,0.0,9.0,4.0,12.0,7.0,36.0,10.0,3.0,14.0,8.0,3.5,3
54,24.0,5.0,6.0,11.0,7.0,9.0,9.0,39.0,6.0,5.0,5.0,4.0,3.5,3
55,28.0,0.0,2.0,12.0,3.0,17.0,14.0,33.0,9.0,1.0,7.0,2.0,3.5,3
1,17.0,3.0,11.0,9.0,5.0,15.0,10.0,34.0,4.0,3.0,11.0,5.0,2.5,3
2,15.0,2.0,11.0,15.0,6.0,10.0,13.0,27.0,5.0,2.0,11.0,5.0,2.5,3
3,14.0,5.0,10.0,8.0,6.0,9.0,10.0,31.0,6.0,1.0,12.0,9.0,2.5,3
4,17.0,6.0,9.0,9.0,8.0,8.0,8.0,35.0,5.0,3.0,12.0,9.0,2.5,3
5,15.0,6.0,6.0,6.0,5.0,20.0,9.0,43.0,6.0,1.0,14.0,6.0,2.5,3
6,11.0,1.0,12.0,10.0,5.0,14.0,12.0,30.0,4.0,4.0,17.0,6.0,2.5,3
7,10.0,8.0,10.0,6.0,5.0,13.0,8.0,40.0,8.0,2.0,12.0,7.0,2.5,3
8,17.0,5.0,8.0,14.0,3.0,14.0,5.0,36.0,6.0,7.0,13.0,7.0,2.5,3
9,13.0,5.0,6.0,14.0,6.0,14.0,13.0,35.0,3.0,3.0,13.0,6.0,2.5,3
10,11.0,4.0,13.0,9.0,5.0,6.0,11.0,30.0,9.0,2.0,17.0,6.0,2.5,3
11,22.0,2.0,9.0,10.0,7.0,9.0,7.0,33.0,9.0,3.0,7.0,5.0,2.5,3
12,14.0,2.0,10.0,14.0,3.0,13.0,17.0,27.0,4.0,3.0,10.0,8.0,2.5,3
13,14.0,7.0,8.0,10.0,6.0,14.0,10.0,42.0,7.0,2.0,12.0,4.0,2.5,3
14,11.0,6.0,13.0,4.0,3.0,12.0,4.0,36.0,2.0,6.0,16.0,10.0,2.5,3
15,11.0,3.0,11.0,6.0,5.0,16.0,6.0,42.0,8.0,5.0,9.0,11.0,2.5,3
16,10.0,5.0,12.0,10.0,6.0,9.0,6.0,35.0,7.0,4.0,22.0,5.0,2.5,3
17,19.0,3.0,12.0,13.0,1.0,13.0,9.0,27.0,3.0,4.0,14.0,6.0,2.5,3
18,12.0,5.0,7.0,11.0,1.0,13.0,9.0,39.0,5.0,8.0,9.0,5.0,2.5,3
19,13.0,4.0,10.0,11.0,5.0,16.0,6.0,38.0,4.0,6.0,14.0,6.0,2.5,3
20,18.0,4.0,5.0,11.0,7.0,11.0,11.0,37.0,6.0,5.0,13.0,5.0,2.5,3
21,11.0,9.0,9.0,9.0,6.0,11.0,7.0,41.0,5.0,6.0,17.0,6.0,2.5,3
22,14.0,7.0,11.0,10.0,4.0,9.0,8.0,36.0,7.0,5.0,9.0,9.0,2.5,3
23,18.0,2.0,9.0,7.0,4.0,13.0,13.0,26.0,0.0,3.0,12.0,9.0,2.5,3
24,14.0,2.0,14.0,11.0,5.0,11.0,11.0,29.0,3.0,2.0,16.0,4.0,2.5,3
25,19.0,4.0,11.0,11.0,6.0,11.0,13.0,31.0,4.0,5.0,9.0,6.0,2.5,3
26,13.0,5.0,13.0,6.0,5.0,9.0,8.0,38.0,6.0,8.0,15.0,6.0,2.5,3
27,15.0,2.0,16.0,9.0,6.0,10.0,6.0,32.0,5.0,6.0,9.0,6.0,2.5,3
28,7.0,2.0,5.0,5.0,3.0,8.0,1.0,17.0,2.0,1.0,6.0,4.0,2.5,3
29,19.0,2.0,3.0,13.0,2.0,15.0,14.0,38.0,5.0,6.0,1.0,5.0,2.5,3
30,20.0,11.0,3.0,15.0,6.0,5.0,10.0,45.0,8.0,5.0,3.0,4.0,2.5,3
31,16.0,7.0,4.0,9.0,4.0,14.0,10.0,47.0,8.0,4.0,7.0,4.0,2.5,3
32,20.0,5.0,5.0,14.0,5.0,18.0,8.0,39.0,6.0,1.0,8.0,3.0,2.5,3
33,29.0,7.0,2.0,7.0,7.0,13.0,6.0,42.0,10.0,4.0,4.0,6.0,2.5,3
34,21.0,4.0,3.0,20.0,1.0,14.0,6.0,39.0,6.0,4.0,6.0,4.0,2.5,3
35,20.0,4.0,7.0,15.0,6.0,11.0,5.0,42.0,8.0,4.0,4.0,6.0,2.5,3
36,11.0,2.0,4.0,12.0,5.0,8.0,12.0,36.0,8.0,3.0,8.0,10.0,2.5,3
37,28.0,3.0,4.0,11.0,4.0,16.0,4.0,48.0,8.0,8.0,2.0,3.0,2.5,3
38,15.0,8.0,3.0,12.0,8.0,6.0,14.0,42.0,5.0,5.0,8.0,3.0,2.5,3
39,12.0,5.0,6.0,13.0,9.0,10.0,15.0,48.0,9.0,7.0,4.0,2.0,2.5,3
40,26.0,9.0,3.0,8.0,5.0,11.0,4.0,44.0,6.0,5.0,6.0,5.0,2.5,3
41,20.0,8.0,1.0,7.0,4.0,9.0,7.0,47.0,11.0,3.0,9.0,5.0,2.5,3
42,22.0,6.0,0.0,14.0,7.0,14.0,12.0,41.0,5.0,3.0,4.0,6.0,2.5,3
43,18.0,2.0,7.0,11.0,5.0,11.0,8.0,42.0,9.0,4.0,9.0,5.0,2.5,3
44,21.0,5.0,6.0,10.0,7.0,9.0,9.0,35.0,5.0,3.0,11.0,5.0,2.5,3
45,18.0,4.0,8.0,12.0,4.0,12.0,5.0,34.0,5.0,3.0,10.0,6.0,2.5,3
46,26.0,4.0,1.0,11.0,3.0,18.0,12.0,40.0,6.0,3.0,5.0,5.0,2.5,3
47,20.0,5.0,5.0,18.0,4.0,14.0,14.0,36.0,2.0,4.0,5.0,2.0,2.5,3
48,18.0,8.0,2.0,14.0,3.0,7.0,10.0,39.0,8.0,5.0,5.0,3.0,2.5,3
49,18.0,11.0,4.0,11.0,6.0,11.0,10.0,49.0,3.0,3.0,5.0,2.0,2.5,3
50,19.0,4.0,4.0,14.0,8.0,11.0,12.0,39.0,5.0,2.0,6.0,6.0,2.5,3
51,21.0,5.0,4.0,10.0,0.0,16.0,10.0,45.0,8.0,8.0,7.0,2.0,2.5,3
52,13.0,6.0,5.0,13.0,7.0,17.0,12.0,44.0,4.0,2.0,4.0,5.0,2.5,3
53,22.0,5.0,2.0,6.0,6.0,13.0,8.0,42.0,7.0,4.0,8.0,7.0,2.5,3
54,18.0,2.0,8.0,11.0,5.0,16.0,9.0,46.0,10.0,1.0,7.0,1.0,2.5,3
55,25.0,6.0,3.0,10.0,2.0,9.0,16.0,34.0,8.0,4.0,7.0,4.0,2.5,3
1,19.0,1.0,9.0,16.0,6.0,13.0,7.0,32.0,5.0,4.0,7.0,4.0,3.0,5
2,14.0,1.0,11.0,11.0,7.0,16.0,17.0,36.0,4.0,2.0,7.0,4.0,3.0,5
3,12.0,3.0,13.0,17.0,3.0,17.0,10.0,38.0,6.0,2.0,6.0,3.0,3.0,5
4,14.0,4.0,10.0,10.0,7.0,13.0,11.0,36.0,6.0,3.0,11.0,3.0,3.0,5
5,9.0,2.0,12.0,15.0,5.0,7.0,15.0,23.0,4.0,0.0,19.0,4.0,3.0,5
6,17.0,0.0,8.0,11.0,3.0,19.0,12.0,35.0,2.0,5.0,7.0,7.0,3.0,5
7,14.0,3.0,6.0,11.0,7.0,14.0,12.0,38.0,3.0,3.0,13.0,5.0,3.0,5
8,16.0,2.0,6.0,14.0,4.0,13.0,12.0,36.0,4.0,5.0,13.0,1.0,3.0,5
9,14.0,5.0,6.0,9.0,7.0,13.0,10.0,41.0,6.0,6.0,13.0,3.0,3.0,5
10,17.0,1.0,13.0,21.0,3.0,10.0,14.0,23.0,4.0,4.0,10.0,1.0,3.0,5
11,8.0,0.0,13.0,12.0,3.0,15.0,14.0,38.0,4.0,7.0,9.0,3.0,3.0,5
12,13.0,4.0,11.0,14.0,2.0,14.0,10.0,39.0,10.0,5.0,9.0,1.0,3.0,5
13,10.0,3.0,13.0,20.0,5.0,11.0,10.0,35.0,5.0,6.0,10.0,1.0,3.0,5
14,9.0,0.0,9.0,17.0,6.0,10.0,14.0,36.0,6.0,6.0,8.0,1.0,3.0,5
15,12.0,1.0,5.0,17.0,3.0,16.0,8.0,42.0,9.0,6.0,12.0,4.0,3.0,5
16,17.0,1.0,13.0,17.0,4.0,7.0,12.0,31.0,6.0,4.0,8.0,2.0,3.0,5
17,12.0,2.0,10.0,11.0,4.0,13.0,23.0,35.0,5.0,7.0,8.0,0.0,3.0,5
18,12.0,3.0,9.0,17.0,4.0,16.0,10.0,36.0,4.0,5.0,7.0,0.0,3.0,5
19,10.0,4.0,10.0,15.0,1.0,15.0,16.0,36.0,6.0,5.0,11.0,2.0,3.0,5
20,17.0,2.0,7.0,14.0,2.0,12.0,15.0,25.0,2.0,2.0,19.0,3.0,3.0,5
21,8.0,4.0,12.0,13.0,2.0,13.0,23.0,30.0,5.0,2.0,12.0,2.0,3.0,5
22,11.0,2.0,9.0,15.0,4.0,11.0,11.0,35.0,6.0,3.0,7.0,2.0,3.0,5
23,12.0,6.0,12.0,14.0,3.0,13.0,14.0,37.0,7.0,4.0,8.0,3.0,3.0,5
24,12.0,4.0,10.0,8.0,5.0,12.0,16.0,43.0,10.0,4.0,10.0,1.0,3.0,5
25,13.0,5.0,7.0,20.0,5.0,9.0,7.0,41.0,9.0,7.0,6.0,3.0,3.0,5
26,16.0,0.0,9.0,18.0,1.0,9.0,14.0,27.0,6.0,4.0,10.0,2.0,3.0,5
27,11.0,3.0,10.0,20.0,8.0,9.0,15.0,32.0,1.0,4.0,10.0,2.0,3.0,5
28,8.0,0.0,2.0,3.0,3.0,5.0,6.0,13.0,4.0,1.0,7.0,2.0,3.0,5
29,12.0,2.0,10.0,10.0,3.0,12.0,13.0,37.0,10.0,4.0,4.0,8.0,3.0,5
30,21.0,4.0,3.0,12.0,0.0,14.0,11.0,43.0,15.0,4.0,4.0,6.0,3.0,5
31,19.0,2.0,6.0,10.0,3.0,8.0,9.0,40.0,15.0,3.0,6.0,5.0,3.0,5
32,21.0,1.0,5.0,7.0,4.0,12.0,14.0,32.0,11.0,0.0,10.0,7.0,3.0,5
33,16.0,4.0,3.0,10.0,2.0,6.0,23.0,33.0,8.0,3.0,6.0,8.0,3.0,5
34,16.0,1.0,6.0,13.0,0.0,8.0,8.0,39.0,18.0,4.0,7.0,10.0,3.0,5
35,18.0,1.0,5.0,10.0,1.0,11.0,16.0,32.0,11.0,4.0,7.0,6.0,3.0,5
36,17.0,3.0,2.0,13.0,4.0,10.0,15.0,40.0,11.0,5.0,6.0,5.0,3.0,5
37,16.0,2.0,6.0,11.0,2.0,11.0,15.0,40.0,11.0,4.0,7.0,4.0,3.0,5
38,17.0,2.0,6.0,16.0,3.0,9.0,11.0,33.0,12.0,4.0,9.0,7.0,3.0,5
39,15.0,1.0,4.0,6.0,4.0,13.0,13.0,40.0,10.0,1.0,6.0,11.0,3.0,5
40,10.0,1.0,2.0,21.0,3.0,11.0,8.0,40.0,13.0,4.0,3.0,12.0,3.0,5
41,13.0,1.0,6.0,11.0,2.0,11.0,14.0,39.0,14.0,5.0,7.0,10.0,3.0,5
42,17.0,4.0,3.0,12.0,1.0,11.0,13.0,43.0,15.0,5.0,8.0,3.0,3.0,5
43,18.0,2.0,7.0,12.0,1.0,11.0,17.0,29.0,8.0,3.0,7.0,6.0,3.0,5
44,12.0,3.0,6.0,7.0,3.0,13.0,12.0,46.0,13.0,7.0,4.0,8.0,3.0,5
45,17.0,4.0,8.0,9.0,2.0,11.0,12.0,39.0,14.0,2.0,8.0,7.0,3.0,5
46,18.0,1.0,7.0,19.0,3.0,18.0,10.0,38.0,6.0,4.0,4.0,4.0,3.0,5
47,12.0,5.0,5.0,7.0,6.0,20.0,11.0,52.0,10.0,4.0,4.0,7.0,3.0,5
48,20.0,0.0,2.0,11.0,0.0,12.0,5.0,39.0,15.0,6.0,7.0,10.0,3.0,5
49,16.0,3.0,3.0,13.0,5.0,8.0,16.0,43.0,14.0,4.0,3.0,4.0,3.0,5
50,17.0,2.0,7.0,19.0,1.0,7.0,10.0,34.0,14.0,5.0,6.0,7.0,3.0,5
51,23.0,4.0,3.0,11.0,1.0,6.0,11.0,33.0,12.0,3.0,5.0,6.0,3.0,5
52,18.0,2.0,3.0,18.0,3.0,12.0,12.0,37.0,14.0,4.0,5.0,7.0,3.0,5
53,16.0,3.0,4.0,16.0,6.0,17.0,8.0,39.0,4.0,2.0,5.0,10.0,3.0,5
54,14.0,3.0,4.0,12.0,4.0,11.0,12.0,46.0,17.0,5.0,2.0,7.0,3.0,5
55,14.0,3.0,5.0,9.0,3.0,10.0,12.0,36.0,10.0,2.0,7.0,13.0,3.0,5
1,9.0,4.0,10.0,19.0,5.0,10.0,14.0,34.0,6.0,3.0,7.0,2.0,3.0,6
2,15.0,2.0,7.0,18.0,3.0,15.0,13.0,32.0,4.0,2.0,7.0,3.0,3.0,6
3,19.0,2.0,14.0,20.0,1.0,9.0,13.0,26.0,12.0,1.0,7.0,0.0,3.0,6
4,15.0,3.0,10.0,17.0,3.0,14.0,14.0,30.0,3.0,3.0,9.0,1.0,3.0,6
5,13.0,3.0,8.0,10.0,5.0,13.0,15.0,37.0,12.0,2.0,10.0,3.0,3.0,6
6,15.0,1.0,16.0,13.0,2.0,10.0,18.0,27.0,9.0,2.0,8.0,2.0,3.0,6
7,13.0,3.0,19.0,14.0,4.0,10.0,17.0,26.0,3.0,1.0,6.0,1.0,3.0,6
8,18.0,4.0,8.0,11.0,7.0,13.0,17.0,34.0,5.0,1.0,6.0,3.0,3.0,6
9,20.0,1.0,8.0,13.0,4.0,12.0,18.0,30.0,6.0,1.0,8.0,1.0,3.0,6
10,16.0,4.0,8.0,15.0,5.0,18.0,11.0,38.0,3.0,3.0,7.0,1.0,3.0,6
11,18.0,3.0,9.0,16.0,4.0,17.0,13.0,31.0,3.0,0.0,11.0,1.0,3.0,6
12,12.0,5.0,17.0,9.0,3.0,13.0,11.0,40.0,10.0,2.0,10.0,1.0,3.0,6
13,19.0,4.0,6.0,16.0,1.0,16.0,10.0,35.0,9.0,1.0,7.0,0.0,3.0,6
14,11.0,2.0,12.0,13.0,4.0,9.0,17.0,30.0,10.0,1.0,11.0,4.0,3.0,6
15,13.0,4.0,9.0,21.0,6.0,8.0,15.0,27.0,7.0,1.0,12.0,3.0,3.0,6
16,16.0,2.0,12.0,13.0,3.0,10.0,8.0,36.0,8.0,5.0,7.0,2.0,3.0,6
17,11.0,1.0,17.0,21.0,1.0,9.0,14.0,27.0,9.0,2.0,8.0,1.0,3.0,6
18,11.0,2.0,12.0,19.0,1.0,14.0,12.0,34.0,9.0,4.0,9.0,1.0,3.0,6
19,14.0,2.0,11.0,21.0,1.0,11.0,15.0,29.0,4.0,2.0,8.0,1.0,3.0,6
20,15.0,0.0,9.0,22.0,0.0,20.0,11.0,31.0,5.0,2.0,6.0,3.0,3.0,6
21,16.0,2.0,12.0,14.0,5.0,9.0,12.0,29.0,8.0,1.0,9.0,3.0,3.0,6
22,10.0,3.0,9.0,16.0,4.0,10.0,18.0,28.0,7.0,2.0,14.0,4.0,3.0,6
23,11.0,2.0,14.0,17.0,4.0,9.0,13.0,27.0,4.0,2.0,11.0,3.0,3.0,6
24,13.0,4.0,14.0,28.0,1.0,11.0,6.0,29.0,8.0,1.0,5.0,1.0,3.0,6
25,17.0,3.0,8.0,21.0,4.0,16.0,13.0,34.0,3.0,1.0,6.0,1.0,3.0,6
26,17.0,1.0,10.0,16.0,3.0,9.0,14.0,30.0,8.0,4.0,10.0,2.0,3.0,6
27,12.0,2.0,9.0,21.0,4.0,18.0,11.0,33.0,1.0,0.0,9.0,1.0,3.0,6
28,7.0,6.0,3.0,7.0,1.0,2.0,6.0,16.0,4.0,2.0,6.0,1.0,3.0,6
29,7.0,12.0,1.0,11.0,0.0,8.0,16.0,45.0,9.0,9.0,11.0,4.0,3.0,6
30,6.0,13.0,7.0,14.0,3.0,8.0,14.0,42.0,7.0,7.0,9.0,2.0,3.0,6
31,6.0,6.0,2.0,12.0,0.0,11.0,25.0,46.0,11.0,13.0,6.0,3.0,3.0,6
32,4.0,8.0,10.0,11.0,2.0,10.0,16.0,40.0,6.0,9.0,16.0,3.0,3.0,6
33,4.0,15.0,2.0,10.0,2.0,14.0,20.0,52.0,4.0,13.0,12.0,0.0,3.0,6
34,8.0,5.0,5.0,11.0,3.0,9.0,17.0,36.0,4.0,10.0,9.0,4.0,3.0,6
35,11.0,10.0,6.0,18.0,3.0,8.0,16.0,37.0,7.0,6.0,8.0,4.0,3.0,6
36,5.0,21.0,4.0,5.0,2.0,13.0,16.0,56.0,9.0,6.0,12.0,2.0,3.0,6
37,9.0,15.0,4.0,11.0,2.0,9.0,15.0,49.0,6.0,9.0,9.0,3.0,3.0,6
38,8.0,9.0,5.0,13.0,2.0,6.0,13.0,45.0,11.0,14.0,13.0,0.0,3.0,6
39,10.0,11.0,6.0,15.0,2.0,7.0,12.0,36.0,6.0,6.0,11.0,3.0,3.0,6
40,6.0,11.0,2.0,10.0,1.0,8.0,22.0,43.0,8.0,12.0,14.0,3.0,3.0,6
41,7.0,14.0,3.0,10.0,2.0,10.0,17.0,49.0,4.0,12.0,12.0,2.0,3.0,6
42,8.0,16.0,5.0,10.0,1.0,8.0,16.0,38.0,3.0,10.0,12.0,2.0,3.0,6
43,8.0,14.0,3.0,8.0,0.0,6.0,24.0,44.0,7.0,10.0,9.0,3.0,3.0,6
44,8.0,11.0,4.0,18.0,2.0,9.0,13.0,43.0,9.0,9.0,10.0,4.0,3.0,6
45,8.0,14.0,4.0,12.0,1.0,12.0,14.0,47.0,4.0,11.0,13.0,2.0,3.0,6
46,12.0,9.0,5.0,17.0,5.0,6.0,14.0,34.0,4.0,8.0,11.0,1.0,3.0,6
47,9.0,10.0,8.0,13.0,0.0,14.0,17.0,42.0,6.0,5.0,7.0,2.0,3.0,6
48,8.0,9.0,2.0,10.0,0.0,8.0,21.0,44.0,10.0,13.0,12.0,2.0,3.0,6
49,8.0,15.0,6.0,6.0,3.0,9.0,13.0,52.0,9.0,8.0,10.0,4.0,3.0,6
50,15.0,10.0,6.0,13.0,1.0,12.0,15.0,41.0,8.0,8.0,5.0,3.0,3.0,6
51,6.0,14.0,7.0,10.0,4.0,8.0,19.0,36.0,4.0,3.0,14.0,3.0,3.0,6
52,8.0,12.0,8.0,6.0,2.0,13.0,18.0,49.0,4.0,12.0,7.0,4.0,3.0,6
53,3.0,7.0,5.0,11.0,2.0,9.0,17.0,47.0,8.0,15.0,15.0,2.0,3.0,6
54,5.0,15.0,3.0,8.0,4.0,9.0,13.0,56.0,9.0,17.0,13.0,2.0,3.0,6
55,2.0,13.0,5.0,10.0,5.0,11.0,14.0,48.0,3.0,7.0,10.0,4.0,3.0,6
1,8.0,1.0,6.0,6.0,3.0,11.0,21.0,39.0,15.0,4.0,10.0,5.0,3.5,5
2,10.0,7.0,1.0,10.0,4.0,10.0,22.0,43.0,12.0,5.0,10.0,1.0,3.5,5
3,9.0,3.0,3.0,14.0,2.0,12.0,24.0,40.0,17.0,3.0,7.0,3.0,3.5,5
4,15.0,1.0,6.0,6.0,4.0,11.0,21.0,35.0,11.0,2.0,10.0,3.0,3.5,5
5,10.0,5.0,4.0,15.0,2.0,10.0,25.0,33.0,13.0,3.0,6.0,5.0,3.5,5
6,9.0,2.0,2.0,9.0,1.0,7.0,29.0,38.0,14.0,7.0,7.0,3.0,3.5,5
7,11.0,7.0,2.0,15.0,4.0,16.0,14.0,45.0,11.0,1.0,7.0,5.0,3.5,5
8,11.0,3.0,2.0,10.0,4.0,13.0,21.0,41.0,12.0,2.0,8.0,4.0,3.5,5
9,9.0,2.0,3.0,14.0,4.0,18.0,20.0,43.0,10.0,3.0,7.0,2.0,3.5,5
10,11.0,5.0,5.0,12.0,4.0,11.0,18.0,37.0,8.0,3.0,11.0,2.0,3.5,5
11,12.0,3.0,2.0,16.0,3.0,8.0,26.0,38.0,14.0,2.0,6.0,0.0,3.5,5
12,12.0,4.0,2.0,10.0,4.0,10.0,17.0,46.0,15.0,6.0,4.0,2.0,3.5,5
13,12.0,2.0,4.0,16.0,4.0,6.0,23.0,34.0,13.0,2.0,6.0,2.0,3.5,5
14,13.0,3.0,3.0,17.0,1.0,12.0,20.0,40.0,13.0,3.0,3.0,4.0,3.5,5
15,11.0,3.0,3.0,8.0,4.0,9.0,16.0,43.0,20.0,0.0,8.0,3.0,3.5,5
16,10.0,2.0,3.0,10.0,3.0,10.0,22.0,44.0,17.0,5.0,6.0,5.0,3.5,5
17,12.0,5.0,2.0,15.0,4.0,14.0,15.0,50.0,21.0,2.0,3.0,2.0,3.5,5
18,15.0,1.0,2.0,12.0,5.0,16.0,23.0,39.0,9.0,5.0,4.0,3.0,3.5,5
19,9.0,4.0,0.0,12.0,5.0,8.0,23.0,41.0,11.0,3.0,6.0,5.0,3.5,5
20,15.0,1.0,0.0,9.0,4.0,8.0,26.0,40.0,15.0,7.0,4.0,3.0,3.5,5
21,15.0,3.0,4.0,13.0,3.0,6.0,21.0,38.0,15.0,4.0,6.0,3.0,3.5,5
22,6.0,1.0,2.0,13.0,5.0,15.0,13.0,55.0,17.0,8.0,4.0,6.0,3.5,5
23,9.0,3.0,3.0,15.0,5.0,10.0,22.0,38.0,12.0,6.0,6.0,2.0,3.5,5
24,5.0,0.0,5.0,14.0,5.0,11.0,26.0,37.0,8.0,5.0,9.0,3.0,3.5,5
25,12.0,5.0,2.0,7.0,4.0,10.0,27.0,40.0,12.0,2.0,4.0,5.0,3.5,5
26,19.0,1.0,4.0,15.0,0.0,8.0,20.0,33.0,13.0,4.0,6.0,3.0,3.5,5
27,13.0,6.0,3.0,17.0,3.0,16.0,10.0,40.0,10.0,1.0,8.0,4.0,3.5,5
28,5.0,2.0,9.0,6.0,1.0,3.0,8.0,19.0,3.0,8.0,1.0,0.0,3.5,5
29,2.0,9.0,13.0,12.0,3.0,6.0,16.0,44.0,5.0,19.0,3.0,0.0,3.5,5
30,8.0,7.0,16.0,11.0,6.0,8.0,10.0,43.0,5.0,12.0,6.0,4.0,3.5,5
31,12.0,4.0,14.0,13.0,3.0,16.0,13.0,40.0,2.0,13.0,6.0,1.0,3.5,5
32,7.0,6.0,16.0,19.0,7.0,7.0,12.0,39.0,3.0,13.0,5.0,2.0,3.5,5
33,3.0,3.0,13.0,15.0,10.0,12.0,8.0,45.0,5.0,9.0,7.0,3.0,3.5,5
34,9.0,7.0,14.0,15.0,2.0,5.0,20.0,32.0,4.0,10.0,8.0,2.0,3.5,5
35,7.0,2.0,14.0,10.0,4.0,14.0,16.0,41.0,6.0,9.0,8.0,3.0,3.5,5
36,9.0,6.0,19.0,12.0,7.0,9.0,10.0,36.0,3.0,9.0,11.0,2.0,3.5,5
37,13.0,1.0,14.0,13.0,4.0,14.0,9.0,40.0,2.0,14.0,7.0,2.0,3.5,5
38,6.0,4.0,18.0,15.0,1.0,4.0,12.0,33.0,3.0,15.0,9.0,3.0,3.5,5
39,8.0,5.0,19.0,17.0,3.0,11.0,11.0,35.0,2.0,9.0,6.0,3.0,3.5,5
40,3.0,10.0,16.0,9.0,4.0,15.0,15.0,46.0,5.0,9.0,4.0,6.0,3.5,5
41,3.0,8.0,18.0,12.0,4.0,9.0,16.0,42.0,4.0,13.0,3.0,6.0,3.5,5
42,6.0,2.0,13.0,11.0,7.0,14.0,16.0,39.0,1.0,11.0,6.0,5.0,3.5,5
43,4.0,9.0,9.0,9.0,8.0,17.0,11.0,53.0,5.0,9.0,9.0,3.0,3.5,5
44,8.0,6.0,15.0,16.0,6.0,9.0,9.0,39.0,2.0,12.0,8.0,3.0,3.5,5
45,10.0,6.0,16.0,14.0,3.0,7.0,15.0,38.0,3.0,15.0,4.0,3.0,3.5,5
46,8.0,6.0,18.0,15.0,4.0,10.0,11.0,39.0,4.0,13.0,2.0,4.0,3.5,5
47,10.0,5.0,16.0,13.0,3.0,6.0,17.0,31.0,2.0,13.0,6.0,1.0,3.5,5
48,3.0,4.0,17.0,18.0,5.0,10.0,13.0,41.0,7.0,12.0,6.0,1.0,3.5,5
49,5.0,4.0,13.0,17.0,2.0,8.0,20.0,34.0,1.0,15.0,8.0,3.0,3.5,5
50,5.0,2.0,18.0,5.0,6.0,8.0,16.0,44.0,6.0,13.0,8.0,4.0,3.5,5
51,4.0,4.0,15.0,13.0,6.0,4.0,10.0,45.0,6.0,20.0,9.0,2.0,3.5,5
52,6.0,12.0,15.0,13.0,3.0,6.0,16.0,39.0,4.0,11.0,6.0,4.0,3.5,5
53,5.0,3.0,13.0,11.0,3.0,9.0,16.0,38.0,3.0,17.0,8.0,4.0,3.5,5
54,3.0,5.0,20.0,14.0,11.0,8.0,12.0,40.0,4.0,10.0,9.0,1.0,3.5,5
55,4.0,7.0,21.0,17.0,5.0,4.0,16.0,32.0,4.0,10.0,7.0,2.0,3.5,5
1,7.0,10.0,20.0,7.0,3.0,6.0,17.0,36.0,10.0,5.0,7.0,2.0,2.5,6
2,11.0,9.0,17.0,9.0,2.0,3.0,14.0,36.0,14.0,6.0,6.0,4.0,2.5,6
3,9.0,7.0,11.0,13.0,4.0,2.0,11.0,43.0,19.0,6.0,3.0,6.0,2.5,6
4,8.0,11.0,13.0,5.0,2.0,4.0,9.0,51.0,22.0,11.0,7.0,4.0,2.5,6
5,5.0,7.0,18.0,10.0,1.0,4.0,13.0,38.0,15.0,9.0,11.0,5.0,2.5,6
6,6.0,17.0,19.0,4.0,2.0,2.0,13.0,42.0,12.0,6.0,7.0,3.0,2.5,6
7,10.0,8.0,14.0,11.0,1.0,3.0,11.0,38.0,14.0,8.0,10.0,5.0,2.5,6
8,9.0,13.0,11.0,8.0,1.0,3.0,18.0,44.0,12.0,11.0,5.0,3.0,2.5,6
9,5.0,13.0,6.0,11.0,4.0,3.0,16.0,47.0,15.0,8.0,11.0,3.0,2.5,6
10,11.0,9.0,11.0,11.0,4.0,2.0,16.0,37.0,14.0,4.0,4.0,4.0,2.5,6
11,11.0,3.0,12.0,9.0,1.0,3.0,15.0,43.0,18.0,10.0,6.0,3.0,2.5,6
