time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
29,8.0,7.0,2.0,2.0,13.0,6.0,8.0,58.0,11.0,14.0,7.0,8.0,3.5,4
30,8.0,3.0,8.0,5.0,13.0,7.0,4.0,62.0,10.0,20.0,3.0,4.0,3.5,4
31,5.0,5.0,5.0,7.0,14.0,3.0,7.0,56.0,7.0,23.0,11.0,9.0,3.5,4
32,7.0,6.0,11.0,8.0,8.0,5.0,3.0,54.0,11.0,13.0,8.0,9.0,3.5,4
33,9.0,3.0,5.0,7.0,11.0,2.0,7.0,53.0,10.0,23.0,11.0,8.0,3.5,4
34,8.0,6.0,5.0,8.0,9.0,4.0,5.0,50.0,10.0,11.0,7.0,7.0,3.5,4
35,8.0,6.0,10.0,3.0,12.0,3.0,6.0,53.0,9.0,16.0,12.0,8.0,3.5,4
36,6.0,2.0,4.0,12.0,3.0,8.0,6.0,56.0,9.0,25.0,6.0,10.0,3.5,4
37,5.0,5.0,5.0,7.0,17.0,8.0,4.0,62.0,6.0,23.0,10.0,7.0,3.5,4
38,6.0,6.0,4.0,5.0,15.0,5.0,4.0,61.0,11.0,22.0,10.0,9.0,3.5,4
39,7.0,4.0,8.0,8.0,9.0,4.0,4.0,56.0,7.0,17.0,3.0,5.0,3.5,4
40,6.0,9.0,3.0,8.0,16.0,9.0,6.0,63.0,10.0,15.0,9.0,5.0,3.5,4
41,14.0,7.0,4.0,6.0,12.0,6.0,3.0,61.0,7.0,17.0,7.0,5.0,3.5,4
42,9.0,2.0,9.0,11.0,12.0,6.0,3.0,54.0,9.0,12.0,8.0,6.0,3.5,4
43,5.0,3.0,5.0,4.0,11.0,13.0,4.0,62.0,8.0,24.0,10.0,2.0,3.5,4
44,7.0,2.0,10.0,8.0,12.0,5.0,6.0,51.0,7.0,18.0,9.0,8.0,3.5,4
45,8.0,8.0,11.0,11.0,8.0,8.0,1.0,51.0,9.0,17.0,10.0,7.0,3.5,4
46,8.0,3.0,6.0,10.0,11.0,8.0,6.0,63.0,12.0,17.0,6.0,1.0,3.5,4
47,5.0,1.0,7.0,9.0,12.0,7.0,4.0,61.0,11.0,22.0,6.0,8.0,3.5,4
48,7.0,7.0,8.0,10.0,7.0,5.0,7.0,53.0,3.0,23.0,7.0,5.0,3.5,4
49,4.0,6.0,7.0,4.0,15.0,5.0,1.0,64.0,9.0,19.0,9.0,7.0,3.5,4
50,8.0,5.0,7.0,6.0,14.0,6.0,3.0,62.0,8.0,18.0,6.0,6.0,3.5,4
51,8.0,2.0,9.0,11.0,16.0,7.0,2.0,52.0,6.0,17.0,10.0,7.0,3.5,4
52,10.0,6.0,4.0,5.0,10.0,6.0,7.0,53.0,11.0,11.0,14.0,7.0,3.5,4
53,12.0,7.0,5.0,6.0,10.0,8.0,3.0,56.0,6.0,19.0,7.0,11.0,3.5,4
54,10.0,5.0,2.0,6.0,10.0,6.0,4.0,58.0,11.0,23.0,7.0,6.0,3.5,4
55,8.0,5.0,3.0,6.0,9.0,6.0,6.0,63.0,17.0,19.0,9.0,5.0,3.5,4
1,2.0,10.0,7.0,5.0,11.0,8.0,5.0,60.0,25.0,2.0,7.0,8.0,3.0,3
2,3.0,12.0,3.0,2.0,15.0,1.0,6.0,65.0,27.0,2.0,11.0,6.0,3.0,3
3,3.0,10.0,7.0,3.0,10.0,7.0,8.0,61.0,21.0,11.0,10.0,8.0,3.0,3
4,5.0,8.0,9.0,6.0,10.0,8.0,13.0,51.0,13.0,4.0,7.0,9.0,3.0,3
5,4.0,11.0,12.0,2.0,10.0,3.0,7.0,47.0,18.0,3.0,15.0,9.0,3.0,3
6,3.0,12.0,8.0,4.0,10.0,3.0,4.0,54.0,23.0,1.0,13.0,8.0,3.0,3
7,3.0,12.0,14.0,4.0,13.0,3.0,5.0,54.0,24.0,2.0,13.0,7.0,3.0,3
8,3.0,5.0,9.0,3.0,7.0,7.0,8.0,56.0,27.0,5.0,12.0,9.0,3.0,3
9,5.0,10.0,5.0,3.0,7.0,3.0,13.0,53.0,22.0,9.0,10.0,11.0,3.0,3
10,8.0,8.0,6.0,4.0,5.0,2.0,4.0,48.0,25.0,6.0,12.0,10.0,3.0,3
11,5.0,3.0,5.0,6.0,11.0,2.0,7.0,56.0,27.0,7.0,10.0,9.0,3.0,3
12,5.0,8.0,6.0,2.0,13.0,6.0,8.0,58.0,23.0,5.0,16.0,5.0,3.0,3
13,3.0,14.0,8.0,4.0,6.0,3.0,6.0,54.0,20.0,7.0,11.0,14.0,3.0,3
14,3.0,6.0,2.0,6.0,16.0,6.0,7.0,68.0,26.0,9.0,9.0,5.0,3.0,3
15,0.0,9.0,11.0,5.0,14.0,3.0,7.0,56.0,21.0,6.0,10.0,6.0,3.0,3
16,6.0,10.0,7.0,3.0,13.0,4.0,3.0,64.0,23.0,7.0,5.0,9.0,3.0,3
17,4.0,10.0,7.0,5.0,7.0,6.0,9.0,59.0,27.0,4.0,7.0,7.0,3.0,3
18,5.0,15.0,9.0,5.0,12.0,1.0,6.0,57.0,25.0,3.0,7.0,11.0,3.0,3
19,2.0,7.0,10.0,6.0,7.0,3.0,5.0,56.0,23.0,11.0,11.0,10.0,3.0,3
20,1.0,10.0,9.0,5.0,11.0,6.0,7.0,56.0,21.0,3.0,11.0,11.0,3.0,3
21,8.0,6.0,9.0,2.0,9.0,4.0,4.0,49.0,24.0,6.0,8.0,12.0,3.0,3
22,6.0,6.0,7.0,5.0,13.0,6.0,7.0,55.0,20.0,7.0,13.0,6.0,3.0,3
23,3.0,13.0,9.0,0.0,8.0,6.0,6.0,61.0,22.0,6.0,15.0,5.0,3.0,3
24,4.0,14.0,6.0,1.0,9.0,8.0,5.0,61.0,24.0,4.0,13.0,10.0,3.0,3
25,5.0,15.0,7.0,2.0,7.0,5.0,3.0,59.0,22.0,4.0,11.0,13.0,3.0,3
26,3.0,6.0,11.0,2.0,10.0,4.0,10.0,51.0,26.0,2.0,7.0,9.0,3.0,3
27,10.0,6.0,5.0,2.0,13.0,4.0,6.0,54.0,22.0,6.0,11.0,11.0,3.0,3
28,4.0,2.0,2.0,3.0,2.0,5.0,2.0,26.0,8.0,4.0,6.0,4.0,3.0,3
29,5.0,5.0,12.0,2.0,3.0,7.0,4.0,43.0,4.0,9.0,13.0,9.0,3.0,3
30,6.0,5.0,12.0,10.0,3.0,5.0,3.0,41.0,7.0,9.0,14.0,14.0,3.0,3
31,5.0,5.0,8.0,6.0,7.0,4.0,4.0,53.0,4.0,14.0,15.0,9.0,3.0,3
32,5.0,5.0,7.0,4.0,2.0,12.0,9.0,46.0,6.0,11.0,13.0,16.0,3.0,3
33,6.0,6.0,8.0,3.0,3.0,7.0,10.0,52.0,6.0,16.0,10.0,9.0,3.0,3
34,5.0,4.0,8.0,9.0,7.0,8.0,5.0,44.0,7.0,9.0,18.0,7.0,3.0,3
35,9.0,7.0,7.0,5.0,3.0,5.0,9.0,37.0,5.0,8.0,19.0,11.0,3.0,3
36,7.0,8.0,11.0,3.0,3.0,9.0,7.0,38.0,3.0,5.0,21.0,12.0,3.0,3
37,8.0,3.0,13.0,5.0,3.0,12.0,7.0,45.0,3.0,9.0,15.0,7.0,3.0,3
38,1.0,4.0,15.0,4.0,5.0,11.0,9.0,45.0,7.0,9.0,13.0,12.0,3.0,3
39,4.0,5.0,11.0,3.0,9.0,8.0,9.0,51.0,5.0,14.0,14.0,8.0,3.0,3
40,8.0,3.0,11.0,4.0,6.0,8.0,3.0,48.0,10.0,13.0,16.0,7.0,3.0,3
41,5.0,2.0,11.0,3.0,1.0,7.0,6.0,41.0,4.0,13.0,15.0,15.0,3.0,3
42,7.0,5.0,10.0,6.0,4.0,11.0,10.0,38.0,2.0,7.0,14.0,14.0,3.0,3
43,1.0,5.0,17.0,0.0,7.0,10.0,6.0,52.0,9.0,11.0,11.0,12.0,3.0,3
44,8.0,3.0,17.0,4.0,5.0,5.0,9.0,43.0,7.0,10.0,14.0,5.0,3.0,3
45,5.0,3.0,14.0,1.0,3.0,7.0,10.0,46.0,8.0,11.0,14.0,10.0,3.0,3
46,5.0,0.0,9.0,5.0,7.0,4.0,6.0,41.0,12.0,9.0,11.0,20.0,3.0,3
47,6.0,2.0,17.0,3.0,6.0,7.0,5.0,44.0,4.0,8.0,12.0,11.0,3.0,3
48,4.0,5.0,12.0,7.0,4.0,10.0,6.0,47.0,8.0,15.0,10.0,9.0,3.0,3
49,4.0,3.0,12.0,4.0,3.0,9.0,7.0,48.0,9.0,14.0,17.0,8.0,3.0,3
50,13.0,6.0,12.0,7.0,4.0,6.0,7.0,36.0,4.0,9.0,16.0,9.0,3.0,3
51,5.0,5.0,14.0,6.0,5.0,6.0,7.0,41.0,4.0,9.0,14.0,13.0,3.0,3
52,8.0,6.0,12.0,4.0,1.0,8.0,6.0,39.0,7.0,13.0,19.0,10.0,3.0,3
53,5.0,4.0,16.0,4.0,5.0,10.0,5.0,48.0,9.0,12.0,11.0,9.0,3.0,3
54,11.0,4.0,14.0,2.0,0.0,5.0,9.0,38.0,8.0,7.0,11.0,9.0,3.0,3
55,2.0,1.0,15.0,0.0,5.0,16.0,8.0,55.0,4.0,17.0,11.0,9.0,3.0,3
1,4.0,11.0,5.0,8.0,3.0,11.0,7.0,53.0,15.0,5.0,9.0,4.0,3.0,6
2,6.0,15.0,4.0,7.0,6.0,8.0,6.0,66.0,9.0,12.0,5.0,6.0,3.0,6
3,2.0,11.0,3.0,14.0,7.0,11.0,6.0,59.0,10.0,6.0,9.0,7.0,3.0,6
4,3.0,16.0,4.0,7.0,7.0,14.0,6.0,64.0,13.0,6.0,6.0,2.0,3.0,6
5,2.0,16.0,5.0,8.0,9.0,13.0,7.0,69.0,13.0,7.0,5.0,2.0,3.0,6
6,5.0,15.0,7.0,10.0,4.0,11.0,7.0,61.0,12.0,6.0,8.0,2.0,3.0,6
7,1.0,11.0,3.0,11.0,2.0,10.0,8.0,60.0,17.0,4.0,13.0,4.0,3.0,6
8,6.0,8.0,2.0,14.0,3.0,14.0,6.0,51.0,9.0,4.0,8.0,6.0,3.0,6
9,5.0,6.0,1.0,11.0,7.0,11.0,5.0,66.0,16.0,9.0,5.0,4.0,3.0,6
10,6.0,12.0,6.0,9.0,6.0,8.0,4.0,55.0,13.0,4.0,13.0,7.0,3.0,6
11,3.0,13.0,4.0,11.0,5.0,15.0,6.0,61.0,11.0,9.0,5.0,8.0,3.0,6
12,4.0,13.0,4.0,10.0,7.0,8.0,8.0,55.0,10.0,6.0,9.0,6.0,3.0,6
13,2.0,7.0,6.0,10.0,11.0,8.0,8.0,56.0,15.0,4.0,10.0,7.0,3.0,6
14,5.0,9.0,9.0,7.0,4.0,10.0,7.0,57.0,16.0,8.0,9.0,5.0,3.0,6
15,4.0,16.0,1.0,12.0,10.0,10.0,7.0,61.0,5.0,5.0,9.0,5.0,3.0,6
16,3.0,14.0,6.0,12.0,4.0,13.0,3.0,67.0,16.0,10.0,6.0,3.0,3.0,6
17,2.0,15.0,4.0,11.0,7.0,12.0,4.0,64.0,8.0,7.0,5.0,3.0,3.0,6
18,1.0,13.0,4.0,9.0,9.0,11.0,6.0,67.0,18.0,8.0,4.0,8.0,3.0,6
19,3.0,17.0,5.0,16.0,3.0,14.0,5.0,64.0,10.0,4.0,5.0,2.0,3.0,6
20,5.0,10.0,5.0,7.0,4.0,12.0,13.0,54.0,9.0,6.0,9.0,7.0,3.0,6
21,4.0,14.0,4.0,14.0,5.0,12.0,4.0,59.0,12.0,8.0,8.0,6.0,3.0,6
22,1.0,14.0,3.0,7.0,5.0,12.0,2.0,68.0,6.0,12.0,12.0,7.0,3.0,6
23,4.0,8.0,0.0,8.0,7.0,9.0,5.0,56.0,14.0,5.0,9.0,13.0,3.0,6
24,8.0,14.0,2.0,7.0,7.0,13.0,8.0,58.0,10.0,3.0,6.0,7.0,3.0,6
25,5.0,13.0,2.0,13.0,4.0,9.0,6.0,62.0,11.0,9.0,6.0,6.0,3.0,6
26,2.0,6.0,7.0,9.0,6.0,11.0,10.0,62.0,13.0,9.0,6.0,3.0,3.0,6
27,5.0,10.0,4.0,7.0,9.0,11.0,8.0,57.0,15.0,6.0,13.0,6.0,3.0,6
28,3.0,5.0,0.0,4.0,3.0,2.0,6.0,20.0,7.0,0.0,5.0,4.0,3.0,6
29,11.0,4.0,5.0,4.0,2.0,7.0,5.0,55.0,34.0,3.0,4.0,9.0,3.0,6
30,6.0,14.0,7.0,9.0,3.0,3.0,6.0,58.0,25.0,5.0,1.0,13.0,3.0,6
31,12.0,4.0,12.0,1.0,6.0,4.0,12.0,44.0,23.0,4.0,4.0,15.0,3.0,6
32,8.0,5.0,11.0,3.0,2.0,4.0,19.0,46.0,24.0,4.0,2.0,8.0,3.0,6
33,4.0,10.0,9.0,2.0,8.0,4.0,13.0,53.0,20.0,3.0,5.0,13.0,3.0,6
34,11.0,17.0,8.0,4.0,3.0,2.0,6.0,61.0,28.0,5.0,2.0,6.0,3.0,6
35,7.0,7.0,6.0,4.0,6.0,2.0,11.0,54.0,22.0,5.0,6.0,8.0,3.0,6
36,10.0,3.0,6.0,6.0,7.0,5.0,9.0,51.0,29.0,4.0,4.0,13.0,3.0,6
37,17.0,3.0,9.0,7.0,2.0,6.0,10.0,47.0,18.0,7.0,2.0,6.0,3.0,6
38,11.0,12.0,6.0,6.0,3.0,8.0,12.0,52.0,19.0,6.0,1.0,9.0,3.0,6
39,13.0,7.0,11.0,7.0,7.0,3.0,9.0,47.0,20.0,5.0,3.0,7.0,3.0,6
40,10.0,8.0,8.0,10.0,2.0,2.0,16.0,42.0,22.0,4.0,1.0,12.0,3.0,6
41,12.0,3.0,5.0,5.0,5.0,4.0,19.0,42.0,16.0,5.0,2.0,14.0,3.0,6
42,8.0,8.0,7.0,5.0,2.0,4.0,14.0,47.0,19.0,5.0,5.0,8.0,3.0,6
43,15.0,9.0,10.0,2.0,6.0,3.0,10.0,57.0,30.0,3.0,0.0,4.0,3.0,6
44,9.0,8.0,15.0,7.0,7.0,6.0,11.0,45.0,13.0,5.0,3.0,9.0,3.0,6
45,8.0,9.0,7.0,3.0,4.0,4.0,12.0,54.0,21.0,8.0,4.0,12.0,3.0,6
46,11.0,12.0,13.0,3.0,0.0,5.0,11.0,54.0,30.0,3.0,2.0,6.0,3.0,6
47,10.0,7.0,13.0,8.0,7.0,3.0,11.0,40.0,15.0,5.0,3.0,7.0,3.0,6
48,10.0,10.0,8.0,3.0,3.0,7.0,8.0,61.0,23.0,2.0,3.0,7.0,3.0,6
49,10.0,8.0,6.0,6.0,4.0,6.0,14.0,46.0,18.0,2.0,2.0,15.0,3.0,6
50,11.0,7.0,12.0,7.0,2.0,3.0,13.0,42.0,22.0,1.0,4.0,10.0,3.0,6
51,12.0,5.0,11.0,8.0,8.0,3.0,11.0,49.0,22.0,4.0,0.0,6.0,3.0,6
52,13.0,9.0,9.0,5.0,0.0,4.0,8.0,47.0,19.0,6.0,2.0,12.0,3.0,6
53,13.0,9.0,6.0,2.0,7.0,7.0,6.0,62.0,25.0,9.0,3.0,5.0,3.0,6
54,8.0,8.0,7.0,7.0,8.0,4.0,9.0,62.0,27.0,7.0,1.0,6.0,3.0,6
55,9.0,8.0,8.0,1.0,4.0,1.0,9.0,55.0,27.0,5.0,4.0,14.0,3.0,6
1,9.0,7.0,8.0,8.0,8.0,5.0,3.0,48.0,13.0,7.0,8.0,6.0,3.0,5
2,10.0,10.0,10.0,13.0,9.0,2.0,2.0,54.0,16.0,13.0,6.0,5.0,3.0,5
3,6.0,8.0,12.0,7.0,10.0,6.0,3.0,49.0,15.0,7.0,7.0,10.0,3.0,5
4,7.0,6.0,9.0,9.0,9.0,5.0,2.0,51.0,17.0,11.0,17.0,2.0,3.0,5
5,8.0,12.0,16.0,3.0,10.0,8.0,3.0,57.0,12.0,9.0,7.0,5.0,3.0,5
6,5.0,7.0,12.0,8.0,7.0,5.0,7.0,49.0,14.0,9.0,10.0,9.0,3.0,5
7,11.0,3.0,11.0,6.0,21.0,5.0,2.0,50.0,9.0,7.0,8.0,4.0,3.0,5
8,10.0,10.0,12.0,6.0,13.0,8.0,2.0,53.0,13.0,7.0,10.0,6.0,3.0,5
9,12.0,7.0,13.0,5.0,12.0,9.0,7.0,54.0,11.0,9.0,5.0,4.0,3.0,5
10,6.0,10.0,7.0,4.0,9.0,12.0,7.0,61.0,11.0,15.0,7.0,8.0,3.0,5
11,3.0,5.0,9.0,6.0,14.0,15.0,2.0,63.0,15.0,11.0,6.0,5.0,3.0,5
12,9.0,9.0,14.0,7.0,7.0,9.0,1.0,45.0,12.0,6.0,12.0,9.0,3.0,5
13,7.0,5.0,7.0,6.0,9.0,6.0,6.0,53.0,10.0,16.0,14.0,7.0,3.0,5
14,7.0,9.0,13.0,4.0,6.0,8.0,1.0,56.0,12.0,15.0,15.0,3.0,3.0,5
15,5.0,7.0,7.0,11.0,15.0,5.0,4.0,51.0,7.0,11.0,12.0,10.0,3.0,5
16,6.0,10.0,7.0,8.0,10.0,7.0,2.0,54.0,13.0,7.0,18.0,2.0,3.0,5
17,8.0,6.0,14.0,6.0,9.0,5.0,4.0,51.0,17.0,12.0,6.0,6.0,3.0,5
18,9.0,9.0,7.0,8.0,9.0,6.0,5.0,56.0,23.0,5.0,10.0,3.0,3.0,5
19,10.0,9.0,11.0,6.0,8.0,7.0,6.0,45.0,10.0,6.0,15.0,7.0,3.0,5
20,9.0,8.0,15.0,11.0,8.0,6.0,3.0,47.0,12.0,6.0,11.0,4.0,3.0,5
21,3.0,13.0,12.0,7.0,13.0,6.0,3.0,54.0,14.0,6.0,12.0,5.0,3.0,5
22,8.0,6.0,11.0,9.0,9.0,9.0,2.0,56.0,17.0,9.0,11.0,2.0,3.0,5
23,9.0,7.0,12.0,3.0,13.0,9.0,3.0,50.0,13.0,7.0,9.0,9.0,3.0,5
24,8.0,6.0,13.0,5.0,12.0,9.0,6.0,51.0,9.0,9.0,11.0,6.0,3.0,5
25,6.0,9.0,14.0,8.0,10.0,8.0,4.0,54.0,15.0,9.0,8.0,6.0,3.0,5
26,10.0,9.0,9.0,2.0,11.0,11.0,3.0,53.0,10.0,11.0,12.0,11.0,3.0,5
27,8.0,3.0,11.0,7.0,11.0,10.0,5.0,49.0,15.0,5.0,8.0,6.0,3.0,5
28,2.0,4.0,5.0,3.0,6.0,3.0,1.0,28.0,9.0,4.0,4.0,4.0,3.0,5
29,6.0,10.0,7.0,7.0,6.0,6.0,11.0,46.0,10.0,12.0,6.0,11.0,3.0,5
30,8.0,11.0,1.0,4.0,5.0,7.0,13.0,54.0,15.0,13.0,13.0,7.0,3.0,5
31,7.0,10.0,7.0,9.0,5.0,5.0,11.0,52.0,15.0,16.0,7.0,7.0,3.0,5
32,8.0,7.0,5.0,6.0,8.0,3.0,8.0,34.0,6.0,9.0,18.0,12.0,3.0,5
33,4.0,10.0,5.0,10.0,4.0,3.0,14.0,47.0,15.0,11.0,9.0,10.0,3.0,5
34,6.0,10.0,3.0,10.0,13.0,4.0,11.0,50.0,11.0,9.0,9.0,11.0,3.0,5
35,6.0,6.0,5.0,11.0,7.0,5.0,18.0,48.0,12.0,15.0,6.0,6.0,3.0,5
36,5.0,17.0,0.0,4.0,6.0,4.0,11.0,55.0,14.0,13.0,14.0,9.0,3.0,5
37,6.0,16.0,1.0,6.0,10.0,1.0,11.0,49.0,11.0,8.0,12.0,8.0,3.0,5
38,10.0,8.0,0.0,3.0,4.0,5.0,10.0,50.0,17.0,13.0,12.0,14.0,3.0,5
39,3.0,10.0,2.0,8.0,5.0,4.0,15.0,49.0,12.0,13.0,8.0,14.0,3.0,5
40,7.0,11.0,6.0,5.0,7.0,4.0,16.0,49.0,14.0,11.0,9.0,8.0,3.0,5
41,6.0,7.0,7.0,11.0,10.0,4.0,14.0,40.0,10.0,6.0,7.0,15.0,3.0,5
42,10.0,7.0,1.0,7.0,7.0,8.0,3.0,50.0,15.0,10.0,10.0,11.0,3.0,5
43,6.0,8.0,4.0,5.0,11.0,6.0,9.0,56.0,14.0,15.0,10.0,10.0,3.0,5
44,4.0,11.0,6.0,4.0,7.0,6.0,18.0,53.0,13.0,14.0,7.0,7.0,3.0,5
45,9.0,9.0,3.0,11.0,5.0,1.0,15.0,46.0,19.0,8.0,7.0,8.0,3.0,5
46,7.0,6.0,3.0,3.0,10.0,8.0,15.0,49.0,16.0,9.0,7.0,13.0,3.0,5
47,4.0,8.0,2.0,3.0,9.0,7.0,15.0,49.0,15.0,11.0,13.0,10.0,3.0,5
48,6.0,8.0,5.0,10.0,5.0,10.0,11.0,48.0,10.0,8.0,8.0,11.0,3.0,5
49,9.0,8.0,3.0,4.0,5.0,4.0,11.0,51.0,22.0,9.0,10.0,12.0,3.0,5
50,7.0,11.0,6.0,6.0,5.0,3.0,15.0,41.0,13.0,6.0,15.0,7.0,3.0,5
51,2.0,14.0,2.0,7.0,6.0,8.0,19.0,53.0,13.0,11.0,4.0,6.0,3.0,5
52,9.0,10.0,4.0,7.0,4.0,6.0,11.0,50.0,13.0,13.0,8.0,11.0,3.0,5
53,5.0,9.0,2.0,8.0,9.0,4.0,14.0,51.0,16.0,11.0,9.0,11.0,3.0,5
54,2.0,14.0,1.0,8.0,5.0,4.0,9.0,59.0,16.0,17.0,13.0,8.0,3.0,5
55,6.0,11.0,7.0,3.0,9.0,7.0,9.0,56.0,17.0,10.0,9.0,6.0,3.0,5
1,7.0,5.0,5.0,6.0,8.0,14.0,7.0,64.0,19.0,15.0,7.0,4.0,3.5,5
2,6.0,7.0,4.0,8.0,11.0,7.0,8.0,60.0,14.0,18.0,10.0,3.0,3.5,5
3,5.0,8.0,1.0,10.0,12.0,7.0,11.0,54.0,14.0,7.0,9.0,6.0,3.5,5
4,9.0,6.0,4.0,8.0,10.0,10.0,6.0,57.0,15.0,10.0,9.0,2.0,3.5,5
5,10.0,11.0,2.0,10.0,10.0,8.0,12.0,52.0,10.0,12.0,12.0,2.0,3.5,5
6,5.0,12.0,1.0,10.0,15.0,16.0,7.0,67.0,14.0,12.0,6.0,1.0,3.5,5
7,7.0,11.0,4.0,12.0,9.0,13.0,4.0,58.0,12.0,10.0,7.0,6.0,3.5,5
8,1.0,8.0,6.0,14.0,5.0,7.0,9.0,59.0,18.0,17.0,8.0,3.0,3.5,5
9,2.0,9.0,3.0,14.0,13.0,8.0,6.0,58.0,16.0,9.0,9.0,4.0,3.5,5
10,10.0,6.0,5.0,13.0,11.0,11.0,10.0,53.0,12.0,11.0,7.0,1.0,3.5,5
11,4.0,6.0,7.0,9.0,9.0,8.0,8.0,57.0,15.0,15.0,12.0,2.0,3.5,5
12,11.0,9.0,7.0,7.0,15.0,7.0,5.0,57.0,14.0,10.0,9.0,0.0,3.5,5
13,5.0,9.0,4.0,11.0,10.0,10.0,11.0,58.0,12.0,10.0,7.0,1.0,3.5,5
14,3.0,13.0,1.0,9.0,11.0,10.0,14.0,57.0,9.0,12.0,10.0,5.0,3.5,5
15,5.0,11.0,3.0,9.0,8.0,7.0,10.0,58.0,18.0,13.0,12.0,3.0,3.5,5
16,7.0,8.0,5.0,7.0,20.0,9.0,3.0,66.0,11.0,12.0,8.0,3.0,3.5,5
17,5.0,7.0,3.0,10.0,7.0,19.0,12.0,62.0,15.0,10.0,4.0,0.0,3.5,5
18,10.0,10.0,6.0,7.0,13.0,10.0,9.0,56.0,14.0,6.0,9.0,2.0,3.5,5
19,4.0,8.0,2.0,9.0,13.0,11.0,7.0,62.0,13.0,14.0,10.0,3.0,3.5,5
20,7.0,10.0,5.0,11.0,6.0,5.0,12.0,53.0,16.0,16.0,9.0,3.0,3.5,5
21,6.0,10.0,3.0,11.0,10.0,9.0,10.0,56.0,15.0,10.0,8.0,3.0,3.5,5
22,8.0,8.0,4.0,13.0,10.0,5.0,7.0,57.0,17.0,13.0,8.0,2.0,3.5,5
23,6.0,6.0,3.0,5.0,12.0,9.0,8.0,59.0,11.0,16.0,12.0,5.0,3.5,5
24,7.0,4.0,4.0,12.0,13.0,11.0,9.0,55.0,14.0,12.0,8.0,3.0,3.5,5
25,11.0,2.0,1.0,11.0,10.0,12.0,8.0,52.0,15.0,8.0,11.0,3.0,3.5,5
26,11.0,13.0,5.0,5.0,12.0,10.0,8.0,59.0,14.0,7.0,8.0,4.0,3.5,5
27,9.0,5.0,3.0,9.0,7.0,8.0,9.0,58.0,19.0,14.0,8.0,2.0,3.5,5
28,2.0,1.0,1.0,5.0,2.0,3.0,5.0,24.0,8.0,6.0,3.0,3.0,3.5,5
29,6.0,6.0,6.0,7.0,10.0,12.0,13.0,54.0,6.0,8.0,6.0,2.0,3.5,5
30,6.0,6.0,7.0,10.0,13.0,15.0,10.0,55.0,8.0,11.0,11.0,1.0,3.5,5
31,5.0,12.0,2.0,9.0,17.0,5.0,10.0,62.0,11.0,11.0,7.0,4.0,3.5,5
32,7.0,11.0,7.0,9.0,9.0,3.0,11.0,47.0,9.0,9.0,6.0,5.0,3.5,5
33,9.0,8.0,7.0,9.0,16.0,8.0,13.0,48.0,3.0,9.0,10.0,3.0,3.5,5
34,8.0,6.0,12.0,11.0,13.0,7.0,10.0,48.0,9.0,9.0,5.0,6.0,3.5,5
35,5.0,5.0,12.0,10.0,16.0,5.0,15.0,49.0,8.0,11.0,5.0,4.0,3.5,5
36,6.0,6.0,4.0,14.0,10.0,10.0,11.0,45.0,5.0,8.0,11.0,2.0,3.5,5
37,3.0,2.0,7.0,14.0,14.0,13.0,12.0,57.0,12.0,9.0,3.0,2.0,3.5,5
38,6.0,9.0,8.0,7.0,20.0,11.0,6.0,63.0,6.0,5.0,8.0,1.0,3.5,5
39,6.0,11.0,6.0,7.0,14.0,6.0,11.0,55.0,8.0,10.0,12.0,3.0,3.5,5
40,5.0,0.0,6.0,13.0,16.0,4.0,19.0,46.0,9.0,9.0,9.0,1.0,3.5,5
41,4.0,7.0,5.0,9.0,11.0,9.0,11.0,55.0,8.0,16.0,9.0,3.0,3.5,5
42,2.0,6.0,10.0,8.0,13.0,11.0,11.0,61.0,15.0,12.0,4.0,3.0,3.5,5
43,4.0,7.0,6.0,17.0,11.0,11.0,15.0,50.0,4.0,9.0,3.0,3.0,3.5,5
44,8.0,5.0,7.0,9.0,15.0,6.0,12.0,50.0,8.0,13.0,9.0,3.0,3.5,5
45,6.0,8.0,12.0,12.0,11.0,11.0,10.0,51.0,4.0,13.0,6.0,3.0,3.5,5
46,2.0,4.0,9.0,16.0,11.0,9.0,16.0,43.0,9.0,5.0,8.0,3.0,3.5,5
47,9.0,4.0,3.0,8.0,15.0,4.0,17.0,46.0,7.0,13.0,11.0,1.0,3.5,5
48,7.0,5.0,3.0,7.0,9.0,10.0,15.0,54.0,10.0,17.0,9.0,5.0,3.5,5
49,7.0,11.0,7.0,14.0,15.0,9.0,10.0,51.0,7.0,6.0,6.0,5.0,3.5,5
50,2.0,6.0,7.0,11.0,14.0,10.0,8.0,54.0,9.0,9.0,8.0,3.0,3.5,5
51,3.0,6.0,4.0,9.0,12.0,11.0,19.0,53.0,10.0,8.0,6.0,5.0,3.5,5
52,9.0,7.0,4.0,12.0,14.0,9.0,14.0,54.0,9.0,8.0,3.0,3.0,3.5,5
53,6.0,8.0,5.0,10.0,10.0,7.0,17.0,54.0,11.0,9.0,7.0,1.0,3.5,5
54,8.0,10.0,5.0,8.0,14.0,10.0,11.0,55.0,8.0,11.0,8.0,2.0,3.5,5
55,6.0,8.0,5.0,9.0,23.0,10.0,14.0,59.0,7.0,8.0,5.0,1.0,3.5,5
1,5.0,11.0,10.0,5.0,8.0,12.0,3.0,67.0,20.0,8.0,4.0,6.0,3.0,4
2,2.0,6.0,11.0,1.0,9.0,8.0,3.0,62.0,25.0,9.0,5.0,7.0,3.0,4
